CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,BalanceSalaryRatio,ProductsPerYear,AgeTenureRatio,ActiveBalance,ProductEngagementScore,CustomerValueScore
-2.4821567619432603,-0.944938107739212,-1.7318953065454112,-0.26780947634256896,2,1,1,-0.8066695442295866,0,0,1,-0.026841039045632044,4.883975661368075,2.292091871613783,0.3477567405421809,4,-0.03693167877710474
-1.074149255768003,0.955079451461446,1.0299540348670502,0.7248448877693862,2,1,0,-0.9280994038163501,1,0,1,-0.013433530475848056,-0.42932324906003133,-0.4711381589175969,-0.6679976626584078,2,0.6426737623600992
0.7893900906404252,-0.7549363518191462,-0.6962018035157382,0.10190128476229499,2,1,0,-0.6892943468488657,1,0,0,-0.02453193327911909,0.40093574369333124,-0.20067579929215118,-0.6679976626584078,2,0.01228448964177024
0.7376251087957466,0.10007154982114991,0.33949169951393476,0.20536485482129468,2,0,1,0.9271187364667289,1,0,0,-0.03161605830436217,-0.23954122587846716,-0.4394770768292434,0.849326522904772,4,0.4419107783147877
-1.5607400851079816,1.0500803294214789,-0.005739468162622887,-1.2260588112551243,4,1,1,-0.276714414491564,0,1,0,-0.03684268381312044,0.8991509132109177,-0.1322507930597074,-0.6679976626584078,8,-0.6817771857834862
0.3752702358829967,-0.46993371793904753,1.3751852025436078,0.7880366421562407,1,1,0,1.7302699449610686,0,0,0,-0.03119133337874046,-0.7945415676866003,-0.7109600048658364,-0.6679976626584078,1,0.5440789959236072
1.0378620034948822,0.8600785735014131,-0.35097063583918053,-1.2260588112551243,1,0,1,-1.2133942345841935,0,0,0,-0.03684268381312044,-0.4956722398416175,0.016341621469071275,-0.6679976626584078,2,-1.169065982009971
-0.898148317496096,-0.5649345958990805,-0.35097063583918053,0.9561286061525909,1,1,0,-0.6377085990739846,0,0,0,-0.01755981377223616,-0.4956722398416175,-0.33557852030588414,-0.6679976626584078,1,0.7143052154053924
-1.0948552485058745,1.3350829633015777,-0.005739468162622887,0.6106174363318836,1,1,0,1.410523392823918,1,0,1,-0.031165348098480906,-0.595195726013997,-0.07359743609721485,-0.6679976626584078,1,0.36459428931351867
-0.9292073066029032,-0.46993371793904753,-0.35097063583918053,0.14062345594053088,2,1,1,-1.229924230394417,0,1,1,-0.010731957373001116,0.10206641584834839,-0.3121171775208871,0.7806999571597485,4,0.3762892204229543
-0.825677342913546,-0.1849310840589488,1.3751852025436078,1.0146651668406823,3,1,0,0.07712751061573042,1,0,1,-0.024833004112471184,-0.19680291199663466,-0.6757679906883409,-0.6679976626584078,3,1.0982887868318625
2.000690665805904,-1.989947765299574,-1.0414329711922958,1.3579666405661799,1,0,0,0.805934640411253,0,0,1,-0.026958420828873488,-0.09727942582425535,-0.40596254866087517,-0.6679976626584078,1,1.120866501057023
-0.09061460071911039,-0.2799319620189817,0.33949169951393476,-1.2260588112551243,2,1,1,-0.031260660373175105,0,1,0,-0.03684268381312044,-0.23954122587846716,-0.5065061331659799,-0.6679976626584078,4,-1.0066363832678094
-1.3226211686224603,-0.6599354738591133,-0.35097063583918053,-1.2260588112551243,2,1,0,1.1881281534742811,0,1,1,-0.03684268381312044,0.10206641584834839,-0.35903986309088104,-0.6679976626584078,2,-1.3314955807521327
-0.7842653574378031,0.6700768175813473,-1.3866641388688534,-1.2260588112551243,2,1,1,-0.5883769337084938,0,0,1,-0.03684268381312044,1.8952823829182457,1.5882515880638721,-0.6679976626584078,4,-1.0066363832678094
0.8100960833782966,-0.2799319620189817,1.0299540348670502,0.525305927382188,1,0,0,0.37641254813838176,0,0,0,-0.028783662756070572,-0.7613670722958072,-0.6405759765108454,-0.6679976626584078,1,0.27834417238143083
-0.5564994373212174,2.000089109021808,-1.7318953065454112,0.8892216537326381,1,0,0,-1.5528501846950253,0,0,0,0.07346483088869457,1.8952823829182457,5.928600003288322,-0.6679976626584078,1,0.6465720727299111
1.410569872776568,0.005070671861117005,1.7204163702201654,0.5225544817358136,1,1,1,0.025073259757074508,0,1,1,-0.027194080439503252,-0.821738676520494,-0.693891877989751,1.1855508733420992,2,0.6004420666871373
-0.04920261524336754,0.6700768175813473,-0.35097063583918053,-1.2260588112551243,3,1,0,-0.11301619273270629,0,0,0,-0.03684268381312044,0.6998050715383142,-0.030581064100922817,-0.6679976626584078,3,-1.169065982009971
-1.1052082448748102,-1.7049451314194752,1.7204163702201654,1.3667298207874332,2,1,0,-1.5779805087076635,0,0,0,0.11939426176953313,-0.5500664575094045,-0.8858525846565968,-0.6679976626584078,2,1.2922297277300034
0.903273050698718,-0.3749328399790146,-0.005739468162622887,1.3626862021375405,2,1,0,1.4250283250441835,0,0,1,-0.0288777473914931,-0.09727942582425535,-0.42551757787217015,-0.6679976626584078,2,1.2880065581627074
-0.7221473792241889,1.4300838412616106,-0.35097063583918053,0.20736732168078467,1,0,0,-1.6425924213371206,0,0,1,0.10708530332382556,-0.4956722398416175,0.15710967817905355,-0.6679976626584078,1,-0.04342886272679129
0.2303282867178967,2.4750934988219724,-1.7318953065454112,-1.2260588112551243,1,1,1,-0.24414978726349304,0,0,1,-0.03684268381312044,1.8952823829182457,6.515133572913248,-0.6679976626584078,2,-1.169065982009971
0.16821030850428242,-0.0899302060989159,0.33949169951393476,1.092340976709089,1,1,1,-0.4494497223537202,0,0,0,-0.019345629756970472,-0.6663266260411028,-0.4729916049976116,1.7895305684661758,2,1.176904712623069
0.7272721124268109,0.10007154982114991,0.6847228671904925,-1.2260588112551243,2,1,1,0.3985532433885849,0,0,0,-0.03684268381312044,-0.3462375759191261,-0.5232692625858603,-0.6679976626584078,4,-1.0066363832678094
-1.0637962593990673,-0.5649345958990805,0.33949169951393476,-1.2260588112551243,1,1,1,-1.186126692296986,0,1,1,-0.03684268381312044,-0.6663266260411028,-0.5567837907542286,-0.6679976626584078,2,-1.169065982009971
-1.5503870887390458,-0.944938107739212,1.0299540348670502,-1.2260588112551243,2,1,0,0.2255901376755689,0,0,0,-0.03684268381312044,-0.42932324906003133,-0.7318171386016988,-0.6679976626584078,2,-1.3314955807521327
-1.6642700487973388,0.005070671861117005,-1.3866641388688534,-1.2260588112551243,3,1,0,1.2441529941315417,0,0,1,-0.03684268381312044,3.3896290221431604,1.177678089326424,-0.6679976626584078,3,-1.169065982009971
0.5719771668927752,0.4800750616612815,-1.0414329711922958,1.7584945239170708,2,1,0,-0.5985781261338744,1,0,0,-0.011373524982168084,0.8991509132109177,0.6106995489127935,-0.6679976626584078,2,1.688557948660878
0.6858601269510681,-0.2799319620189817,-1.0414329711922958,0.4271173125084836,2,0,1,-0.8816307353298914,0,1,1,-0.018080415421574163,0.8991509132109177,0.29787773488903563,1.084386467232173,4,0.6662260541777129
-0.5772054300590889,-1.5149433754994095,0.6847228671904925,-1.2260588112551243,2,1,1,1.1922785745012443,0,1,1,-0.03684268381312044,-0.3462375759191261,-0.7725460296764537,-0.6679976626584078,4,-1.0066363832678094
0.8204490797472324,2.1900908649418738,-1.0414329711922958,-1.2260588112551243,2,1,1,1.5132883058389526,0,1,1,-0.03684268381312044,0.8991509132109177,1.3145398324627042,-0.6679976626584078,4,-1.0066363832678094
0.0646803448149253,0.005070671861117005,-0.35097063583918053,0.06280446367223129,1,1,0,-0.04426973166773222,0,0,0,-0.029440463115734523,-0.4956722398416175,-0.19481046359590193,-0.6679976626584078,1,-0.18977793119347874
-0.5357934445833461,-1.3249416195793435,-0.6962018035157382,-1.2260588112551243,2,1,1,0.3673233092346187,0,1,1,-0.03684268381312044,0.40093574369333124,-0.37663587017962885,-0.6679976626584078,4,-1.0066363832678094
-0.3287335172046318,-0.5649345958990805,-1.0414329711922958,1.466372411197271,2,1,1,-0.6019084051281087,0,0,0,-0.013799116487775601,0.8991509132109177,0.1805710209640505,2.186007834533335,4,1.7177952764344666
-0.12167358982591753,-0.7549363518191462,-0.6962018035157382,0.35280051037568316,1,0,0,-1.373711943213252,0,0,0,0.005176410410728412,-0.3462375759191261,-0.20067579929215118,-0.6679976626584078,1,0.10373235373360713
-1.5193280996322387,0.2900733057412157,-0.6962018035157382,0.939927646019407,2,0,0,0.6183002019039128,0,0,1,-0.02789837113895191,0.40093574369333124,0.12191766400155794,-0.6679976626584078,2,0.8603294246745957
0.44774121046554666,-0.0899302060989159,0.6847228671904925,0.7246793933139042,1,1,0,0.23983674783065562,0,1,1,-0.027246947044169245,-0.7198242357253547,-0.5525959410671065,-0.6679976626584078,1,0.48008173401919557
-2.0680369071858316,-0.0899302060989159,1.3751852025436078,-0.23915212897385135,1,1,1,1.1827321700790248,1,0,0,-0.03355420179406629,-0.7945415676866003,-0.6640373192958424,0.378133831048046,2,-0.17044880894316153
0.16821030850428242,0.10007154982114991,-1.3866641388688534,1.1255687640690097,1,1,0,-1.4052985746145452,0,1,0,0.031657203083509694,0.40093574369333124,1.2363314462889168,-0.6679976626584078,1,0.885668442078373
1.1517449635531751,-1.894946887339541,0.33949169951393476,-1.2260588112551243,2,1,0,-0.7714889046223439,0,1,0,-0.03684268381312044,-0.23954122587846716,-0.7913972186041989,-0.6679976626584078,2,-1.3314955807521327
-0.11132059345698182,1.5250847192216435,1.7204163702201654,0.8997879369785532,1,1,0,-1.722475336754207,0,0,1,1.1744835565897525,-0.821738676520494,-0.5232692625858603,-0.6679976626584078,1,0.6572924262468938
-0.9809722884475817,0.6700768175813473,1.7204163702201654,-1.2260588112551243,2,0,0,0.16489055720138757,0,0,0,-0.03684268381312044,-0.5500664575094045,-0.6192496159192832,-0.6679976626584078,2,-1.3314955807521327
1.9696316766990964,3.3301014004622687,1.3751852025436078,0.509651050796578,1,0,1,-0.6785172061053076,0,0,1,-0.020914603058159523,-0.7945415676866003,-0.24173314916589594,1.1718731004333192,2,0.5872852691890221
-1.8816829725449886,0.8600785735014131,-0.005739468162622887,-1.2260588112551243,1,1,0,1.0604792032501416,0,0,0,-0.03684268381312044,-0.595195726013997,-0.1713491208109049,-0.6679976626584078,1,-1.4939251794942943
-0.7428533719620604,0.1950724277811828,-1.7318953065454112,1.0492841670479935,1,0,1,-1.5790486817847438,1,0,1,0.10117768426343755,1.8952823829182457,3.699772438713605,1.7438898960361569,2,1.1333735801601694
1.2759809199804037,0.10007154982114991,1.3751852025436078,0.2670425997958279,2,1,0,1.6025763421719823,0,0,1,-0.03249238948001202,-0.4956722398416175,-0.6405759765108454,-0.6679976626584078,2,0.1794245467474544
-0.09061460071911039,-1.2299407416193107,-1.7318953065454112,-1.2260588112551243,1,0,0,-0.9115076618811617,0,0,1,-0.03684268381312044,1.8952823829182457,1.9401717298388277,-0.6679976626584078,1,-1.4939251794942943
-0.970619292078646,0.2900733057412157,0.33949169951393476,1.6283117054762462,1,1,0,0.8932867438601364,0,0,1,-0.02628638771871256,-0.6663266260411028,-0.40596254866087517,-0.6679976626584078,1,1.3943979453388229
0.6237421487374538,0.5750759396213144,-1.3866641388688534,0.3387731297009646,2,1,0,-0.8567744315497959,1,0,0,-0.019583081455894005,1.8952823829182457,1.5295982311013796,-0.6679976626584078,2,0.25203057738520057
-0.09061460071911039,-0.8499372297791791,1.0299540348670502,0.07357139490005926,2,1,0,1.3083094854833606,0,0,1,-0.03269131128061966,-0.42932324906003133,-0.7187843626846331,-0.6679976626584078,2,-0.016465549335592525
-0.1734385716705961,-1.1349398636592778,-0.6962018035157382,0.4919296605156518,1,1,0,1.2854159758960118,1,0,1,-0.03131319538271631,-0.3462375759191261,-0.31798251321713633,-0.6679976626584078,1,0.24455881584306127
1.814336731165061,-0.944938107739212,-0.35097063583918053,0.8596861102766847,1,0,1,1.5780097567917937,0,1,0,-0.03072091020162781,-0.4956722398416175,-0.42942389144587223,1.542913955863648,2,0.9415442240456766
-2.2854498309334814,-0.3749328399790146,-1.3866641388688534,0.6824120130728469,1,0,0,-1.688550724960167,0,0,1,0.32742614321850994,0.40093574369333124,0.9430646614764538,-0.6679976626584078,1,0.4372003199512647
0.8515080688540395,-1.039938985699245,-0.005739468162622887,-1.2260588112551243,2,0,0,-1.5169601623470108,0,0,0,-0.03684268381312044,-0.09727942582425535,-0.5623675903370579,-0.6679976626584078,2,-1.3314955807521327
-0.19414456440846753,0.2900733057412157,-0.35097063583918053,0.798328438962899,1,1,0,0.022111538847730778,0,0,1,-0.025653780551014402,-0.4956722398416175,-0.1244264352409108,-0.6679976626584078,1,0.5546369198418478
-1.1569732267194888,-0.0899302060989159,0.33949169951393476,-1.2260588112551243,1,1,1,0.9270510599229818,0,1,1,-0.03684268381312044,-0.6663266260411028,-0.4729916049976116,-0.6679976626584078,2,-1.169065982009971
-0.3804984990493104,0.1950724277811828,0.6847228671904925,1.6619213660753434,1,0,0,-1.4837290607022966,0,1,0,0.07306967541991995,-0.7198242357253547,-0.5086059233452371,-0.6679976626584078,1,1.4285081610746768
0.5719771668927752,-1.799946009379508,1.0299540348670502,-1.2260588112551243,2,1,1,-1.5238159008830388,0,1,1,-0.03684268381312044,-0.42932324906003133,-0.849123852526684,-0.6679976626584078,4,-1.0066363832678094
-0.11132059345698182,-0.8499372297791791,-0.005739468162622887,-0.7092274921866678,1,0,1,0.7276135182228042,1,0,0,-0.034803287334818744,-0.595195726013997,-0.5232692625858603,-0.12015101259664769,2,-0.6460426740602107
0.6237421487374538,0.38507418370124863,-1.0414329711922958,-0.5993422235961444,2,1,1,1.3202660818682013,1,0,1,-0.0348480895421628,0.8991509132109177,0.5715894904902034,-0.0036714687544502893,4,-0.3725112297784105
0.5409181777859681,0.1950724277811828,0.33949169951393476,0.5387045575407843,1,1,0,0.28843583205249246,0,0,0,-0.02836969036021144,-0.6663266260411028,-0.42272567808075556,-0.6679976626584078,1,0.29182582907703025
0.10609233029066815,0.7650776955413803,-1.7318953065454112,0.5315150995712694,1,0,0,1.5452787289896643,1,0,0,-0.03163308314315291,1.8952823829182457,4.4036127222635155,-0.6679976626584078,1,0.2845164971336329
0.12679832302853958,0.38507418370124863,-0.35097063583918053,0.18046797167039455,2,1,0,0.8663734568831097,0,0,1,-0.03158738489166197,0.10206641584834839,-0.10096509245591385,-0.6679976626584078,2,0.09171256342668727
-0.8567363320203532,-0.5649345958990805,0.6847228671904925,-1.2260588112551243,2,1,0,0.7625785696649141,0,0,1,-0.03684268381312044,-0.3462375759191261,-0.6259126372702223,-0.6679976626584078,2,-1.3314955807521327
0.7893900906404252,0.005070671861117005,-0.005739468162622887,0.06796753754281229,2,0,0,1.4168731270985793,1,0,1,-0.032850807138764516,-0.09727942582425535,-0.3473091916983826,-0.6679976626584078,2,-0.021988155692825844
0.27174027219363955,-0.46993371793904753,1.7204163702201654,1.5295908116361234,1,1,1,-0.8538589330221353,0,1,0,-0.006549223295359492,-0.821738676520494,-0.7472195101400495,2.253020005864424,2,1.6193629395967166
-0.970619292078646,-0.2799319620189817,-0.6962018035157382,-1.2260588112551243,1,0,1,0.7735221109825309,0,0,1,-0.03684268381312044,-0.3462375759191261,-0.05404240688591976,-0.6679976626584078,2,-1.169065982009971
-0.11132059345698182,0.005070671861117005,-0.6962018035157382,-1.2260588112551243,1,1,1,0.10930177674868309,0,1,1,-0.03684268381312044,-0.3462375759191261,0.03393762855781909,-0.6679976626584078,2,-1.169065982009971
-1.0327372702922604,-0.3749328399790146,0.6847228671904925,0.8561423458793331,2,0,0,-0.22315139532514464,0,0,1,-0.023472809097505466,-0.3462375759191261,-0.596585958788976,-0.6679976626584078,2,0.7755411741311874
-0.7842653574378031,1.2400820853415448,1.0299540348670502,0.7631689733515069,1,0,0,0.2025385998700894,0,1,1,-0.026869712458332244,-0.7613670722958072,-0.43202810049500684,-0.6679976626584078,1,0.5190648377173144
-0.46332247000079607,0.10007154982114991,0.33949169951393476,0.6921660732879789,2,1,0,-0.923677927766235,0,0,1,-0.013950547948598528,-0.23954122587846716,-0.4394770768292434,-0.6679976626584078,2,0.6095381242166983
0.6237421487374538,1.3350829633015777,-0.005739468162622887,0.7612395423574332,1,1,0,0.04705435697241002,1,0,0,-0.026012198209766895,-0.595195726013997,-0.07359743609721485,-0.6679976626584078,1,0.5171156825324085
2.0628086440195177,-1.039938985699245,1.0299540348670502,-0.1403195143373997,2,1,1,1.648560111710975,0,0,1,-0.03372265809367997,-0.42932324906003133,-0.7448499145187647,0.4828974451088517,4,0.09203742262417153
-0.1837915680395318,-0.7549363518191462,-1.3866641388688534,-1.2260588112551243,1,1,0,-0.8917274477302606,0,0,1,-0.03684268381312044,0.40093574369333124,0.7084512336264835,-0.6679976626584078,1,-1.4939251794942943
-0.04920261524336754,-0.944938107739212,-0.35097063583918053,0.47475290911682955,1,1,0,-1.4696955967751968,1,0,0,0.024522003541894377,-0.4956722398416175,-0.42942389144587223,-0.6679976626584078,1,0.22717884877764985
-0.2562625426220818,-0.0899302060989159,0.6847228671904925,1.0384477313592313,1,1,0,-0.8186638162161013,0,0,1,-0.012900384208453715,-0.7198242357253547,-0.5525959410671065,-0.6679976626584078,1,0.7974691699613792
0.6755071305821324,0.10007154982114991,-0.6962018035157382,-1.2260588112551243,2,0,1,1.1844326304527109,0,0,0,-0.03684268381312044,0.40093574369333124,0.06326430703906537,-0.6679976626584078,4,-1.0066363832678094
1.3277459018250823,-0.1849310840589488,-1.0414329711922958,0.834830801387637,1,1,1,-1.6246147056477716,1,0,0,0.13772463688228265,-0.09727942582425535,0.3369760626402331,1.5165670662524333,2,0.9163676362406413
-0.16308557530166037,-0.6599354738591133,1.0299540348670502,-1.2260588112551243,2,1,1,-1.4017213111204505,0,1,0,-0.03684268381312044,-0.42932324906003133,-0.6927070801791088,-0.6679976626584078,4,-1.0066363832678094
1.2863339163493395,-1.1349398636592778,-0.35097063583918053,-1.2260588112551243,1,1,1,-1.0277686382272013,0,1,1,-0.03684268381312044,-0.4956722398416175,-0.4763465770158662,-0.6679976626584078,2,-1.169065982009971
